Log file open, 02/04/23 09:48:42
[2023.02.04-11.06.09:874][587]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_Pawn4C34369244F505A8535DC7AC964C96A2.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.06.09:881][587]LogFileHelpers: InternalPromptForCheckoutAndSave took 105 ms (total: 10.6 sec)
[2023.02.04-11.06.09:889][587]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.06.09:889][587]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.06.11:517][684]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-11.06.11:521][684]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-11.06.11:522][684]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-11.06.11:522][684]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.06.11:522][684]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 1 ms)
[2023.02.04-11.06.11:522][684]LogWorldPartition: Display: GenerateStreaming took 202 us (total: 20 ms)
[2023.02.04-11.06.11:523][684]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.06.11:523][684]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:06:11)
[2023.02.04-11.06.11:523][684]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.06.11:711][684]LogPlayLevel: PIE: StaticDuplicateObject took: (0.187917s)
[2023.02.04-11.06.11:711][684]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.187955s)
[2023.02.04-11.06.11:711][684]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.06.11:711][684]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.06.11:712][684]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.06.11:712][684]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.06.11:712][684]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-11.06.11:726][684]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-11.06.11:726][684]LogWorldPartition: Display: WorldPartition initialize took 13 ms (total: 1.65 sec)
[2023.02.04-11.06.11:726][684]LogPlayLevel: PIE: World Init took: (0.015033s)
[2023.02.04-11.06.11:778][684]LogUObjectHash: Compacting FUObjectHashTables data took   1.75ms
[2023.02.04-11.06.11:781][684]LogAudio: Display: Creating Audio Device:                 Id: 91, Scope: Unique, Realtime: True
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-11.06.11:781][684]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-11.06.11:781][684]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-11.06.11:781][684]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-11.06.11:781][684]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-11.06.11:781][684]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-11.06.11:783][684]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-11.06.11:825][684]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-11.06.11:826][684]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-11.06.11:826][684]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-11.06.11:826][684]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-11.06.11:826][684]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=91
[2023.02.04-11.06.11:826][684]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=91
[2023.02.04-11.06.11:828][684]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=91
[2023.02.04-11.06.11:828][684]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=91
[2023.02.04-11.06.11:828][684]LogInit: FAudioDevice initialized.
[2023.02.04-11.06.11:828][684]LogAudio: Display: Audio Device (ID: 91) registered with world 'VehicleExampleMap'.
[2023.02.04-11.06.11:831][684]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-11.06.11:836][684]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 60) at 2023.02.04-12.06.11
[2023.02.04-11.06.11:836][684]LogWorld: Bringing up level for play took: 0.004926
[2023.02.04-11.06.11:838][684]LogOnline: OSS: Created online subsystem instance for: :Context_100
[2023.02.04-11.06.11:838][684]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-11.06.11:840][684]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-11.06.11:840][684]Cmd: r.motionblur.amount 0
[2023.02.04-11.06.11:840][684]r.MotionBlur.Amount = "0"
[2023.02.04-11.06.11:841][684]PIE: Server logged in
[2023.02.04-11.06.11:841][684]PIE: Play in editor total start time 0,32 seconds.
[2023.02.04-11.06.15:961][922]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.06.15:961][922]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.06.15:962][922]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-11.06.15:962][922]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.06.15:962][922]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-11.06.15:966][922]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-11.06.15:973][922]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.06.16:026][922]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-11.06.16:027][922]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=91
[2023.02.04-11.06.16:028][922]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=91
[2023.02.04-11.06.16:033][922]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.06.16:038][922]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.02.04-11.06.16:086][923]LogPlayLevel: Display: Destroying online subsystem :Context_100
[2023.02.04-11.06.35:800][ 98]LogEditorTransaction: Undo Reset to Default
[2023.02.04-11.06.36:125][104]LogEditorTransaction: Undo Edit Max Torque
[2023.02.04-11.06.36:724][132]LogEditorTransaction: Undo Edit Max Torque
[2023.02.04-11.06.37:318][164]LogEditorTransaction: Undo Edit Max RPM
[2023.02.04-11.06.44:479][589]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.06.44:568][589]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
[2023.02.04-11.06.44:568][589]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_PawnF09F7BC34910FB3A652531B5F27D17FE.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.06.44:575][589]LogFileHelpers: InternalPromptForCheckoutAndSave took 95 ms (total: 10.7 sec)
[2023.02.04-11.06.44:583][589]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.06.44:583][589]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.06.45:457][642]BlueprintLog: New page: Compile SportsCar_Pawn
[2023.02.04-11.06.45:603][642]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2023.02.04-11.06.45:944][660]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.04-11.06.46:035][660]LogSavePackage: Moving output files for package: /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn
[2023.02.04-11.06.46:036][660]LogSavePackage: Moving '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Saved/SportsCar_Pawn289B88B144F266500972C4BE43B0857A.tmp' to '../../../../GitUnreal/PlanteAlienGameJam/PlanteAlienGameJam/Content/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.uasset'
[2023.02.04-11.06.46:043][660]LogFileHelpers: InternalPromptForCheckoutAndSave took 99 ms (total: 10.8 sec)
[2023.02.04-11.06.46:053][660]AssetCheck: New page: Asset Save: SportsCar_Pawn
[2023.02.04-11.06.46:053][660]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/VehicleTemplate/Blueprints/SportsCar/SportsCar_Pawn.SportsCar_Pawn
[2023.02.04-11.06.47:582][751]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-11.06.47:586][751]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-11.06.47:587][751]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-11.06.47:587][751]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.06.47:587][751]LogWorldPartition: Display: GetPartitionedActors took 5 us (total: 1 ms)
[2023.02.04-11.06.47:587][751]LogWorldPartition: Display: GenerateStreaming took 198 us (total: 21 ms)
[2023.02.04-11.06.47:588][751]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.06.47:588][751]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:06:47)
[2023.02.04-11.06.47:588][751]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.06.47:791][751]LogPlayLevel: PIE: StaticDuplicateObject took: (0.203142s)
[2023.02.04-11.06.47:791][751]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.203191s)
[2023.02.04-11.06.47:791][751]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.06.47:792][751]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.06.47:792][751]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.06.47:792][751]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.06.47:792][751]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.04-11.06.47:806][751]LogContentBundle: [Container: VehicleExampleMap] Creating new contrainer.
[2023.02.04-11.06.47:806][751]LogWorldPartition: Display: WorldPartition initialize took 13 ms (total: 1.66 sec)
[2023.02.04-11.06.47:806][751]LogPlayLevel: PIE: World Init took: (0.015075s)
[2023.02.04-11.06.47:861][751]LogUObjectHash: Compacting FUObjectHashTables data took   1.75ms
[2023.02.04-11.06.47:864][751]LogAudio: Display: Creating Audio Device:                 Id: 92, Scope: Unique, Realtime: True
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.04-11.06.47:864][751]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.04-11.06.47:864][751]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.04-11.06.47:864][751]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.04-11.06.47:864][751]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.04-11.06.47:864][751]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.04-11.06.47:866][751]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.04-11.06.47:914][751]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.02.04-11.06.47:914][751]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.04-11.06.47:914][751]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.04-11.06.47:914][751]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.04-11.06.47:917][751]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=92
[2023.02.04-11.06.47:917][751]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=92
[2023.02.04-11.06.47:919][751]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=92
[2023.02.04-11.06.47:919][751]LogInit: FAudioDevice initialized.
[2023.02.04-11.06.47:919][751]LogAudio: Display: Audio Device (ID: 92) registered with world 'VehicleExampleMap'.
[2023.02.04-11.06.47:919][751]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=92
[2023.02.04-11.06.47:921][751]LogLoad: Game class is 'VehicleAdvGameMode_C'
[2023.02.04-11.06.47:926][751]LogWorld: Bringing World /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap up for play (max tick rate 60) at 2023.02.04-12.06.47
[2023.02.04-11.06.47:926][751]LogWorld: Bringing up level for play took: 0.004574
[2023.02.04-11.06.47:928][751]LogOnline: OSS: Created online subsystem instance for: :Context_101
[2023.02.04-11.06.47:929][751]LogSpawn: Warning: SpawnActor failed because no class was specified
[2023.02.04-11.06.47:930][751]LogWorldPartition: New Streaming Source: VehiclePlayerController_C_0 -> Position: X=-3490.000 Y=-9330.000 Z=55.935
[2023.02.04-11.06.47:930][751]Cmd: r.motionblur.amount 0
[2023.02.04-11.06.47:930][751]r.MotionBlur.Amount = "0"
[2023.02.04-11.06.47:931][751]PIE: Server logged in
[2023.02.04-11.06.47:932][751]PIE: Play in editor total start time 0,345 seconds.
[2023.02.04-11.06.53:740][ 93]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.06.53:741][ 93]LogWorld: BeginTearingDown for /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.06.53:741][ 93]LogWorld: UWorld::CleanupWorld for VehicleExampleMap, bSessionEnded=true, bCleanupResources=true
[2023.02.04-11.06.53:741][ 93]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.06.53:741][ 93]LogContentBundle: [Container: VehicleExampleMap] Deleting container.
[2023.02.04-11.06.53:745][ 93]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.04-11.06.53:752][ 93]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.04-11.06.53:805][ 93]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.04-11.06.53:805][ 93]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=92
[2023.02.04-11.06.53:807][ 93]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=92
[2023.02.04-11.06.53:812][ 93]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.04-11.06.53:816][ 93]LogUObjectHash: Compacting FUObjectHashTables data took   1.64ms
[2023.02.04-11.06.53:865][ 94]LogPlayLevel: Display: Destroying online subsystem :Context_101
[2023.02.04-11.07.02:342][597]BlueprintLog: New page: Compile SportsCar_Pawn
[2023.02.04-11.07.02:479][597]LogUObjectHash: Compacting FUObjectHashTables data took   1.58ms
[2023.02.04-11.07.06:747][851]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.04-11.07.06:751][851]LogContentBundle: [Container: VehicleExampleMap] Generating Streaming for 0 Content Bundles.
[2023.02.04-11.07.06:752][851]LogWorldPartition: Display: GenerateStreaming started...
[2023.02.04-11.07.06:752][851]LogWorldPartition: Display: GetPartitionedActors started...
[2023.02.04-11.07.06:752][851]LogWorldPartition: Display: GetPartitionedActors took 4 us (total: 1 ms)
[2023.02.04-11.07.06:752][851]LogWorldPartition: Display: GenerateStreaming took 194 us (total: 21 ms)
[2023.02.04-11.07.06:753][851]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.04-11.07.06:753][851]PIE: New page: PIE session: VehicleExampleMap (4 févr. 2023 à 13:07:06)
[2023.02.04-11.07.06:753][851]LogPlayLevel: Creating play world package: /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap
[2023.02.04-11.07.06:943][851]LogPlayLevel: PIE: StaticDuplicateObject took: (0.189862s)
[2023.02.04-11.07.06:943][851]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/VehicleTemplate/Maps/VehicleExampleMap.VehicleExampleMap to /Game/VehicleTemplate/Maps/UEDPIE_0_VehicleExampleMap.VehicleExampleMap (0.189910s)
[2023.02.04-11.07.06:943][851]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.04-11.07.06:943][851]LogAIModule: Creating AISystem for world VehicleExampleMap
[2023.02.04-11.07.06:944][851]LogWorldPartition: ULevel::OnLevelLoaded(VehicleExampleMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.04-11.07.06:944][851]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.04-11.07.06:944][851]LogWorldPartition: UWorldPartition::Initialize(Asset=VehicleExampleMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
